Foods,HappyHour,College_School,Workout,Transport,Shopping,Sports,Nightlife,Services,Entertainment
-0.7877474918560418,-0.5429154127137026,-0.14002800840280097,0.13576884666042613,-1.0062565782419661,-0.27839390206489373,-0.8413169851700808,-0.6387960968889086,-0.3570623128108526,-0.7352824743116961
-0.21080566683471544,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.41368813484409445,0.03365267940680321,-0.6387960968889086,-0.7991394620052416,-0.7352824743116961
1.1079185046426019,-0.19862759001720826,-0.14002800840280097,1.0182663499531959,1.3721680612390446,0.3980772618311098,-0.8413169851700808,0.2839093763950705,0.5270919855779252,-0.379058666881185
-0.7053272311387094,-0.37077150136545545,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.6842766004024959,1.783592008560571,-0.6387960968889086,-0.7991394620052416,-0.379058666881185
-0.37564618826938007,-0.5429154127137026,-0.14002800840280097,1.9007638532459656,0.1829557414985393,-0.41368813484409445,-0.8413169851700808,-0.6387960968889086,-0.3570623128108526,-0.49779993602468875
-0.6229069704213771,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,1.3721680612390446,-0.14309966928569304,0.9086223439836871,-0.6387960968889086,0.08501483638353632,-0.6165412051681924
0.5309766796212755,-0.19862759001720826,-0.14002800840280097,0.13576884666042613,0.1829557414985393,-0.007805436506492321,-0.8413169851700808,0.2839093763950705,0.5270919855779252,1.5208016394148745
-0.29322592755204774,-0.026483678668961088,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.27839390206489373,-0.8413169851700808,-0.6387960968889086,-0.3570623128108526,-0.26031739773768126
-0.045965145400050776,0.31780414402753326,-0.14002800840280097,1.9007638532459656,0.1829557414985393,-0.41368813484409445,0.03365267940680321,-0.6387960968889086,0.08501483638353632,0.4521302171233411
2.09696163325059,0.1456602326792861,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,0.6686657273895112,0.9086223439836871,1.2066148496790496,2.73747773154987,0.5708714862668448
2.591483197554584,2.0392432575100052,-0.14002800840280097,1.0182663499531959,0.1829557414985393,-0.007805436506492321,0.9086223439836871,2.1293203229630286,3.179554880744259,2.4707317925629044
-0.5404867097040448,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,3.7505927007200555,-0.27839390206489373,2.658561673137455,0.2839093763950705,0.08501483638353632,-0.49779993602468875
-0.21080566683471544,-0.37077150136545545,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.27839390206489373,0.03365267940680321,0.2839093763950705,-0.7991394620052416,-0.14157612859417754
0.11887537603461387,0.48994805537578046,-0.14002800840280097,0.13576884666042613,0.1829557414985393,-0.007805436506492321,0.9086223439836871,-0.6387960968889086,-0.3570623128108526,0.21464767883633365
-0.7877474918560418,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.6842766004024959,0.03365267940680321,-0.6387960968889086,-0.7991394620052416,-0.7352824743116961
-0.8701677525733741,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.8195708331816967,0.03365267940680321,-0.6387960968889086,-0.3570623128108526,-0.7352824743116961
0.4485564189039432,-0.026483678668961088,7.141428428542849,0.13576884666042613,-1.0062565782419661,-0.5489823676232952,1.783592008560571,0.2839093763950705,0.08501483638353632,-0.022834859450673817
-0.21080566683471544,-0.37077150136545545,-0.14002800840280097,-0.7467286566323437,1.3721680612390446,0.2627830290519091,-0.8413169851700808,-0.6387960968889086,-0.3570623128108526,-0.49779993602468875
3.0035845011412454,-0.026483678668961088,-0.14002800840280097,1.0182663499531959,0.1829557414985393,3.239256150194325,0.03365267940680321,2.1293203229630286,3.179554880744259,0.09590640969282992
-0.5404867097040448,-0.37077150136545545,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.5489823676232952,-0.8413169851700808,-0.6387960968889086,-0.7991394620052416,-0.26031739773768126
-0.7877474918560418,-0.19862759001720826,-0.14002800840280097,0.13576884666042613,-1.0062565782419661,-0.8195708331816967,3.533531337714339,-0.6387960968889086,-0.7991394620052416,0.8083540245538523
-0.4580664489867124,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,1.3721680612390446,-0.8195708331816967,-0.8413169851700808,0.2839093763950705,-0.7991394620052416,-0.26031739773768126
-0.7053272311387094,-0.37077150136545545,-0.14002800840280097,0.13576884666042613,-1.0062565782419661,-0.27839390206489373,-0.8413169851700808,-0.6387960968889086,0.08501483638353632,-0.6165412051681924
-0.7877474918560418,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.8195708331816967,0.03365267940680321,-0.6387960968889086,-0.7991394620052416,-0.7352824743116961
0.03645511531728155,1.006379789420522,-0.14002800840280097,0.13576884666042613,0.1829557414985393,-0.41368813484409445,0.9086223439836871,1.2066148496790496,-0.3570623128108526,1.6395429085583784
-0.7877474918560418,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.5489823676232952,-0.8413169851700808,-0.6387960968889086,-0.7991394620052416,-0.7352824743116961
-0.4580664489867124,-0.026483678668961088,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.5489823676232952,0.9086223439836871,-0.6387960968889086,0.08501483638353632,0.5708714862668448
-0.1283854061173831,0.1456602326792861,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.14309966928569304,-0.8413169851700808,1.2066148496790496,-0.3570623128108526,-0.14157612859417754
0.03645511531728155,-0.37077150136545545,-0.14002800840280097,0.13576884666042613,-1.0062565782419661,0.5333714946103105,0.9086223439836871,-0.6387960968889086,0.9691691347723143,-0.379058666881185
-0.8701677525733741,-0.5429154127137026,-0.14002800840280097,0.13576884666042613,-1.0062565782419661,-0.5489823676232952,-0.8413169851700808,-0.6387960968889086,-0.3570623128108526,-0.6165412051681924
-0.6229069704213771,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.6842766004024959,-0.8413169851700808,-0.6387960968889086,-0.3570623128108526,-0.7352824743116961
0.3661361581866109,1.3506676121170165,-0.14002800840280097,0.13576884666042613,0.1829557414985393,0.6686657273895112,0.03365267940680321,1.2066148496790496,0.5270919855779252,0.927095293697356
2.09696163325059,0.48994805537578046,-0.14002800840280097,4.548256363124275,0.1829557414985393,3.645138848531927,-0.8413169851700808,2.1293203229630286,2.73747773154987,0.5708714862668448
2.179381893967922,4.277114105037218,-0.14002800840280097,1.0182663499531959,-1.0062565782419661,1.751019589623117,-0.8413169851700808,3.0520257962470074,0.08501483638353632,3.539403214854438
-0.6229069704213771,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,1.3721680612390446,-0.14309966928569304,1.783592008560571,-0.6387960968889086,-0.3570623128108526,-0.7352824743116961
2.591483197554584,4.277114105037218,-0.14002800840280097,0.13576884666042613,-1.0062565782419661,0.9392541929479127,-0.8413169851700808,3.0520257962470074,0.08501483638353632,3.7768857531414453
0.11887537603461387,-0.026483678668961088,-0.14002800840280097,0.13576884666042613,0.1829557414985393,-0.007805436506492321,0.03365267940680321,0.2839093763950705,-0.3570623128108526,-0.022834859450673817
0.2012956367519462,-0.37077150136545545,-0.14002800840280097,0.13576884666042613,0.1829557414985393,3.5098446157527263,-0.8413169851700808,0.2839093763950705,-0.7991394620052416,-0.26031739773768126
-0.8701677525733741,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.6842766004024959,-0.8413169851700808,-0.6387960968889086,-0.7991394620052416,-0.379058666881185
-0.21080566683471544,-0.5429154127137026,-0.14002800840280097,0.13576884666042613,0.1829557414985393,0.2627830290519091,-0.8413169851700808,-0.6387960968889086,0.08501483638353632,-0.7352824743116961
-0.7877474918560418,-0.19862759001720826,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.5489823676232952,-0.8413169851700808,-0.6387960968889086,-0.7991394620052416,-0.49779993602468875
-0.7877474918560418,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,0.1829557414985393,-0.8195708331816967,0.9086223439836871,-0.6387960968889086,-0.3570623128108526,-0.49779993602468875
-0.6229069704213771,-0.37077150136545545,-0.14002800840280097,-0.7467286566323437,1.3721680612390446,-0.41368813484409445,0.03365267940680321,0.2839093763950705,-0.3570623128108526,-0.6165412051681924
-0.5404867097040448,-0.5429154127137026,-0.14002800840280097,-0.7467286566323437,-1.0062565782419661,-0.5489823676232952,-0.8413169851700808,-0.6387960968889086,-0.7991394620052416,-0.7352824743116961
-0.29322592755204774,-0.026483678668961088,-0.14002800840280097,1.0182663499531959,1.3721680612390446,0.2627830290519091,0.03365267940680321,-0.6387960968889086,0.9691691347723143,-0.14157612859417754
0.8606577224906048,0.1456602326792861,-0.14002800840280097,1.9007638532459656,-1.0062565782419661,-0.007805436506492321,0.03365267940680321,0.2839093763950705,-0.7991394620052416,-0.26031739773768126
-0.5404867097040448,-0.37077150136545545,-0.14002800840280097,-0.7467286566323437,1.3721680612390446,-0.41368813484409445,0.03365267940680321,-0.6387960968889086,-0.7991394620052416,-0.6165412051681924
0.8606577224906048,0.6620919667240276,-0.14002800840280097,0.13576884666042613,1.3721680612390446,0.6686657273895112,-0.8413169851700808,-0.6387960968889086,1.4112462839667033,0.8083540245538523
-0.29322592755204774,-0.5429154127137026,-0.14002800840280097,0.13576884666042613,0.1829557414985393,-0.5489823676232952,0.03365267940680321,-0.6387960968889086,-0.3570623128108526,0.09590640969282992
